Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS
1995,Nicaragua,2,0,1,0.0,5.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.0,0.0,4.470013947001394,1.17291857273559
1995,Niger,9,2,3,1.0,1.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.586459286367795,0.5960018596001859,0.8940027894002789,1.759377859103385
1995,Nigeria,9,10,6,1.0,0.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.2932296431838975,1.490004649000465,0.0,0.8796889295516925
1995,North Macedonia,9,4,5,1.0,7.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.195486428789265,0.7152022315202232,2.0860065086006507,1.0556267154620311
1995,Northern Ireland,6,8,6,6.0,5.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.759377859103385,1.1920037192003718,2.235006973500697,0.586459286367795
1995,Norway,9,14,7,11.0,3.0,6.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.0751753583409576,1.7880055788005578,0.44700139470013944,0.7540190824728794
1995,Pakistan,2,0,1,1.0,0.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.586459286367795,0.0,0.0,1.17291857273559
1995,Panama,3,5,3,2.0,0.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,1.490004649000465,0.0,0.586459286367795
1995,Papua New Guinea,2,11,2,0.0,3.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.0,4.917015341701534,2.6820083682008367,0.586459286367795
1995,Paraguay,7,8,7,8.0,5.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.9383348581884721,1.0217174736003187,0.8940027894002789,0.586459286367795
1995,Peru,5,1,4,11.0,3.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,2.150350716681915,0.22350069735006972,0.8940027894002789,0.7330741079597438
1995,Poland,7,3,4,8.0,4.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.56389143031412,0.6705020920502092,1.1920037192003718,1.0263037511436413
1995,Portugal,4,11,6,7.0,3.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.3684050015248552,1.6390051139005113,0.8940027894002789,0.39097285757853
1995,Puerto Rico,14,3,3,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,0.8940027894002789,,2.7368100030497104
1995,Republic of Ireland,6,1,3,6.0,7.0,6.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.586459286367795,0.29800092980009296,1.0430032543003254,1.17291857273559
1995,Romania,3,7,5,5.0,5.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.977432143946325,1.2516039051603904,1.490004649000465,0.351875571820677
1995,Russia,5,24,6,8.0,2.0,4.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,3.5760111576011155,0.44700139470013944,0.4887160719731625
1995,Rwanda,3,1,3,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,0.29800092980009296,,0.586459286367795
1995,Saint Kitts and Nevis,2,5,3,1.0,5.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.195486428789265,1.490004649000465,1.490004649000465,0.39097285757853
1995,Saint Lucia,9,3,5,8.0,7.0,4.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,0.5364016736401673,1.564504881450488,1.0556267154620311
1995,Saint Vincent and the Grenadines,5,4,4,7.0,1.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,2.0526075022872825,0.8940027894002789,0.44700139470013944,0.7330741079597438
1995,San Marino,8,0,2,1.0,18.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.11729185727355901,0.0,3.218410041841004,2.34583714547118
1995,Saudi Arabia,11,7,5,3.0,4.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.586459286367795,1.2516039051603904,1.1920037192003718,1.2902104300091493
1995,Scotland,3,6,6,7.0,0.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.3684050015248552,0.8940027894002789,0.0,0.2932296431838975
1995,Senegal,9,3,5,12.0,2.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.407502287282708,0.5364016736401673,0.3576011157601116,1.0556267154620311
1995,Serbia,2,11,4,2.0,2.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.586459286367795,2.458507670850767,0.8940027894002789,0.2932296431838975
1995,Sierra Leone,9,4,6,15.0,1.0,7.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.2566984707881321,0.5960018596001859,0.12771468420003984,0.8796889295516925
1995,Singapore,3,0,2,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,0.0,,0.8796889295516925
1995,Sint Maarten,0,1,1,0.0,2.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.0,0.8940027894002789,1.7880055788005578,0.0
1995,Slovakia,9,1,3,12.0,6.0,6.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,0.29800092980009296,0.8940027894002789,1.759377859103385
1995,Slovenia,7,6,5,7.0,4.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.3684050015248552,1.0728033472803347,1.1920037192003718,0.821043000914913
1995,Solomon Islands,9,22,5,12.0,2.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,3.51875571820677,3.9336122733612275,0.8940027894002789,1.0556267154620311
1995,Somalia,12,0,2,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,0.0,,3.51875571820677
1995,South Korea,5,6,4,5.0,6.0,6.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.4887160719731625,1.3410041841004183,0.8940027894002789,0.7330741079597438
1995,Spain,1,3,2,15.0,4.0,7.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.2566984707881321,1.3410041841004183,0.5108587368001594,0.2932296431838975
1995,Sri Lanka,3,0,2,5.0,3.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.977432143946325,0.0,0.8940027894002789,0.8796889295516925
1995,Sudan,4,0,2,7.0,1.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.3684050015248552,0.0,0.29800092980009296,1.17291857273559
1995,Suriname,6,3,3,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,0.8940027894002789,,1.17291857273559
1995,Sweden,10,7,5,8.0,5.0,6.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.78194571515706,1.2516039051603904,0.7450023245002325,1.17291857273559
1995,Switzerland,6,6,5,5.0,5.0,4.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.7330741079597438,1.0728033472803347,1.1175034867503486,0.703751143641354
1995,Tahiti,0,1,1,43.0,6.0,9.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,2.801972145979465,0.8940027894002789,0.5960018596001859,0.0
1995,Tanzania,7,2,4,14.0,5.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.642086001829826,0.44700139470013944,0.8940027894002789,1.0263037511436413
1995,Thailand,3,6,2,3.0,3.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.8796889295516925,2.6820083682008367,1.3410041841004183,0.8796889295516925
1995,Togo,7,2,3,3.0,1.0,4.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.43984446477584627,0.5960018596001859,0.22350069735006972,1.3684050015248552
1995,Trinidad and Tobago,8,22,7,10.0,5.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,2.8097230524008765,0.8940027894002789,0.6702391844203371
1995,Tunisia,8,4,8,14.0,1.0,7.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,0.44700139470013944,0.12771468420003984,0.586459286367795
1995,Turkey,5,13,9,9.0,4.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.0556267154620311,1.2913373624670694,0.7152022315202232,0.32581071464877503
1995,Uganda,7,1,3,4.0,1.0,6.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.39097285757853,0.29800092980009296,0.14900046490004648,1.3684050015248552
1995,Ukraine,11,7,5,1.0,2.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.2932296431838975,1.2516039051603904,0.8940027894002789,1.2902104300091493
1995,United States,6,4,4,16.0,12.0,10.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.9383348581884721,0.8940027894002789,1.0728033472803347,0.8796889295516925
1995,Uruguay,13,6,8,21.0,6.0,9.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.3684050015248552,0.6705020920502092,0.5960018596001859,0.9529963403476669
1995,Uzbekistan,5,2,5,4.0,6.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,0.3576011157601116,2.6820083682008367,0.586459286367795
1995,Vanuatu,9,10,5,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,1.7880055788005578,,1.0556267154620311
1995,Venezuela,16,4,5,1.0,3.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.586459286367795,0.7152022315202232,2.6820083682008367,1.8766697163769441
1995,Wales,5,3,3,2.0,3.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,0.39097285757853,0.8940027894002789,0.8940027894002789,0.977432143946325
1995,Wallis Islands and Futuna,37,2,4,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,0.44700139470013944,,5.424748398902104
1995,Ynys Môn,7,6,4,0.0,0.0,0.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,,1.3410041841004183,,1.0263037511436413
1995,Zambia,16,12,8,10.0,3.0,5.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,1.3410041841004183,0.5364016736401673,1.17291857273559
1995,Zanzibar,3,2,3,2.0,1.0,1.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,0.5960018596001859,0.8940027894002789,0.586459286367795
1995,Zimbabwe,14,6,7,5.0,2.0,2.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.4661482159194876,0.766288105200239,0.8940027894002789,1.17291857273559
1995,Åland Islands,3,1,1,6.0,8.0,3.0,1.7051482059282372,1.1185647425897036,1.7051482059282372,1.1185647425897036,1.17291857273559,0.8940027894002789,2.3840074384007437,1.759377859103385
1996,Albania,4,1,3,1.0,4.0,2.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.29225352112676056,0.29974720115565184,1.7984832069339112,0.7793427230046948
1996,Algeria,6,4,4,7.0,1.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.363849765258216,0.8992416034669556,0.29974720115565184,0.8767605633802817
1996,Angola,5,4,4,8.0,5.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.5586854460093895,0.8992416034669556,1.4987360057782593,0.7306338028169014
1996,Anguilla,12,0,2,0.0,0.0,0.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,,0.0,,3.507042253521127
1996,Antigua and Barbuda,3,3,1,1.0,3.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,2.697724810400867,2.697724810400867,1.7535211267605635
1996,Argentina,4,5,3,7.0,6.0,4.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.022887323943662,1.4987360057782593,1.3488624052004334,0.7793427230046948
1996,Armenia,12,4,6,1.0,11.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.1948356807511737,0.5994944023113037,3.2972192127121702,1.1690140845070423
1996,Aruba,3,2,1,1.0,3.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,1.7984832069339112,2.697724810400867,1.7535211267605635
1996,Australia,3,6,4,15.0,6.0,7.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.2525150905432596,1.3488624052004334,0.7707785172573904,0.43838028169014087
1996,Austria,0,3,2,4.0,1.0,4.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,1.3488624052004334,0.2248104008667389,0.0
1996,Azerbaijan,9,2,3,4.0,4.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.46760563380281694,0.5994944023113037,0.7193932827735645,1.7535211267605635
1996,Bahrain,11,6,6,1.0,2.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,0.8992416034669556,1.7984832069339112,1.0715962441314555
1996,Barbados,4,1,3,3.0,5.0,4.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.43838028169014087,0.29974720115565184,1.1240520043336946,0.7793427230046948
1996,Belarus,14,4,5,6.0,6.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.7014084507042253,0.7193932827735645,1.0790899241603467,1.6366197183098592
1996,Belgium,2,5,2,2.0,6.0,4.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.29225352112676056,2.248104008667389,1.3488624052004334,0.5845070422535211
1996,Belize,4,1,1,1.0,2.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,0.8992416034669556,1.7984832069339112,2.3380281690140845
1996,Benin,2,0,2,10.0,8.0,6.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.9741784037558686,0.0,1.1989888046226074,0.5845070422535211
1996,Bolivia,15,8,9,15.0,8.0,8.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.0959507042253522,0.7993258697484049,0.8992416034669556,0.9741784037558686
1996,Bosnia and Herzegovina,8,2,4,3.0,5.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,0.4496208017334778,1.4987360057782593,1.1690140845070423
1996,Botswana,6,0,1,0.0,0.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.0,0.0,0.0,3.507042253521127
1996,Brazil,8,13,6,18.0,4.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,2.1042253521126764,1.948356807511737,0.7193932827735645,0.7793427230046948
1996,Brunei,9,0,2,1.0,6.0,2.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.29225352112676056,0.0,2.697724810400867,2.630281690140845
1996,Bulgaria,10,12,9,8.0,1.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.5586854460093895,1.1989888046226074,0.29974720115565184,0.6494522691705791
1996,Burkina Faso,10,3,8,7.0,9.0,6.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.681924882629108,0.33721560130010836,1.3488624052004334,0.7306338028169014
1996,Burma,15,8,4,14.0,17.0,6.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.363849765258216,1.7984832069339112,2.547851209823041,2.1919014084507045
1996,Burundi,0,1,1,1.0,0.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,0.8992416034669556,0.0,0.0
1996,Cambodia,9,0,3,1.0,3.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,0.0,2.697724810400867,1.7535211267605635
1996,Cameroon,10,7,5,2.0,1.0,1.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.1690140845070423,1.2589382448537376,0.8992416034669556,1.1690140845070423
1996,Canada,4,3,3,11.0,3.0,6.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.0715962441314555,0.8992416034669556,0.4496208017334778,0.7793427230046948
1996,Chile,9,5,5,13.0,2.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.5197183098591551,0.8992416034669556,0.35969664138678226,1.0521126760563382
1996,China PR,10,16,7,12.0,12.0,7.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.0020120724346075,2.055409379353041,1.5415570345147809,0.8350100603621731
1996,Chinese Taipei,8,1,2,0.0,0.0,0.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,,0.4496208017334778,,2.3380281690140845
1996,Colombia,8,9,6,18.0,4.0,7.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.5030181086519117,1.3488624052004334,0.5138523448382603,0.7793427230046948
1996,Congo,5,2,3,5.0,1.0,4.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.7306338028169014,0.5994944023113037,0.2248104008667389,0.9741784037558686
1996,Cook Islands,4,1,2,0.0,0.0,0.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,,0.4496208017334778,,1.1690140845070423
1996,Costa Rica,9,4,8,10.0,3.0,6.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.9741784037558686,0.4496208017334778,0.4496208017334778,0.6575704225352113
1996,Croatia,7,10,6,16.0,7.0,8.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.1690140845070423,1.4987360057782593,0.7868364030335862,0.681924882629108
1996,Cuba,27,19,15,13.0,1.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.5197183098591551,1.139039364391477,0.17984832069339113,1.0521126760563382
1996,Curaçao,2,1,1,0.0,1.0,2.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.0,0.8992416034669556,0.4496208017334778,1.1690140845070423
1996,Cyprus,10,4,5,5.0,5.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,0.7193932827735645,0.8992416034669556,1.1690140845070423
1996,Czech Republic,9,6,7,19.0,5.0,9.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.2339593114241003,0.7707785172573904,0.49957866859275313,0.7515090543259558
1996,DR Congo,12,8,6,5.0,3.0,4.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.7306338028169014,1.1989888046226074,0.6744312026002167,1.1690140845070423
1996,Denmark,5,6,5,7.0,2.0,5.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.8183098591549296,1.0790899241603467,0.35969664138678226,0.5845070422535211
1996,Dominica,3,4,3,3.0,5.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,0.5845070422535211,1.1989888046226074,1.4987360057782593,0.5845070422535211
1996,Dominican Republic,16,4,5,6.0,7.0,3.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.1690140845070423,0.7193932827735645,2.098230408089563,1.8704225352112678
1996,Ecuador,8,11,9,13.0,4.0,7.0,1.7108433734939759,1.1120481927710844,1.7108433734939759,1.1120481927710844,1.0855130784708251,1.0990730709040568,0.5138523448382603,0.5195618153364632
